date,bist100,cpi,eur_try,m2,tcmb_repo,us_cli,us_cpi,usd_try
2023-03-17,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-18,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-19,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-20,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-21,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-22,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-23,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-24,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-25,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-26,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-27,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-28,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-29,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-30,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-03-31,7705.99,1269.75,30.0503,9073195173.0,1066.0,98.8,138.42164036,28.3063
2023-04-01,5523.49,1300.04,19.7818,9537845081.0,1179.0,98.9,139.1219208,18.7105
2023-04-02,5523.49,1300.04,19.7818,9537845081.0,1179.0,98.9,139.1219208,18.7105
2023-04-03,5523.49,1300.04,19.7818,9537845081.0,1179.0,98.9,139.1219208,18.7105
2023-04-04,4984.11,1300.04,20.8074,9537845081.0,1179.0,98.9,139.1219208,19.1788
2023-04-05,4484.35,1300.04,21.4672,9537845081.0,1179.0,98.9,139.1219208,19.4511
2023-04-06,4484.35,1300.04,21.4672,9537845081.0,1179.0,98.9,139.1219208,19.4511
2023-04-07,6003.9,1300.04,28.3448,9537845081.0,1179.0,98.9,139.1219208,26.0312
2023-04-08,7400.57,1300.04,29.4507,9537845081.0,1179.0,98.9,139.1219208,26.9498
2023-04-09,8141.33,1300.04,28.9377,9537845081.0,1179.0,98.9,139.1219208,26.6783
2023-04-10,8333.14,1300.04,28.7674,9537845081.0,1179.0,98.9,139.1219208,27.4518
2023-04-11,8333.14,1300.04,28.7674,9537845081.0,1179.0,98.9,139.1219208,27.4518
2023-04-12,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-13,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-14,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-15,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-16,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-17,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-18,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-19,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-20,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-21,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-22,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-23,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-24,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-25,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-26,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-27,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-28,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-29,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-04-30,8087.24,1300.04,31.4437,9537845081.0,1179.0,98.9,139.1219208,28.8553
2023-05-01,5116.41,1300.6,19.8472,9508104415.0,1196.0,99.0,139.47229031,18.7194
2023-05-02,5116.41,1300.6,19.8472,9508104415.0,1196.0,99.0,139.47229031,18.7194
2023-05-03,5116.41,1300.6,19.8472,9508104415.0,1196.0,99.0,139.47229031,18.7194
2023-05-04,4919.87,1300.6,20.9597,9508104415.0,1196.0,99.0,139.47229031,19.2001
2023-05-05,4400.76,1300.6,21.5293,9508104415.0,1196.0,99.0,139.47229031,19.4647
2023-05-06,5372.66,1300.6,22.4433,9508104415.0,1196.0,99.0,139.47229031,20.8447
2023-05-07,6106.76,1300.6,28.3464,9508104415.0,1196.0,99.0,139.47229031,26.0035
2023-05-08,6106.76,1300.6,28.3464,9508104415.0,1196.0,99.0,139.47229031,26.0035
2023-05-09,8236.14,1300.6,28.866,9508104415.0,1196.0,99.0,139.47229031,26.735
2023-05-10,8487.98,1300.6,28.8765,9508104415.0,1196.0,99.0,139.47229031,27.5316
2023-05-11,8487.98,1300.6,28.8765,9508104415.0,1196.0,99.0,139.47229031,27.5316
2023-05-12,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-13,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-14,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-15,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-16,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-17,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-18,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-19,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-20,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-21,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-22,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-23,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-24,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-25,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-26,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-27,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-28,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-29,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-30,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-05-31,8057.42,1300.6,31.3515,9508104415.0,1196.0,99.0,139.47229031,28.8515
2023-06-01,5341.96,1351.59,19.8886,10874575044.0,1123.0,99.1,139.92263438,18.7387
2023-06-02,4930.18,1351.59,20.5163,10874575044.0,1123.0,99.1,139.92263438,18.7948
2023-06-03,5392.31,1351.59,20.0195,10874575044.0,1123.0,99.1,139.92263438,18.8587
2023-06-04,4912.81,1351.59,21.0501,10874575044.0,1123.0,99.1,139.92263438,19.2266
2023-06-05,4912.81,1351.59,21.0501,10874575044.0,1123.0,99.1,139.92263438,19.2266
2023-06-06,5388.8,1351.59,22.6105,10874575044.0,1123.0,99.1,139.92263438,21.1465
2023-06-07,6141.14,1351.59,28.3518,10874575044.0,1123.0,99.1,139.92263438,26.0474
2023-06-08,6141.14,1351.59,28.3518,10874575044.0,1123.0,99.1,139.92263438,26.0474
2023-06-09,8181.67,1351.59,28.7642,10874575044.0,1123.0,99.1,139.92263438,26.7605
2023-06-10,8464.93,1351.59,28.9346,10874575044.0,1123.0,99.1,139.92263438,27.5264
2023-06-11,7868.02,1351.59,30.1554,10874575044.0,1123.0,99.1,139.92263438,28.3479
2023-06-12,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-13,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-14,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-15,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-16,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-17,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-18,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-19,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-20,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-21,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-22,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-23,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-24,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-25,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-26,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-27,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-28,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-29,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-06-30,7855.06,1351.59,31.2561,10874575044.0,1123.0,99.1,139.92263438,28.8705
2023-07-01,7855.06,1479.84,31.2561,11510220409.0,1196.0,99.2,140.1895389,28.8705
2023-07-02,4505.34,1479.84,20.2662,11510220409.0,1196.0,99.2,140.1895389,18.8092
2023-07-03,5381.9,1479.84,20.0857,11510220409.0,1196.0,99.2,140.1895389,18.8801
2023-07-04,4924.64,1479.84,20.9782,11510220409.0,1196.0,99.2,140.1895389,19.2361
2023-07-05,4924.64,1479.84,20.9782,11510220409.0,1196.0,99.2,140.1895389,19.2361
2023-07-06,5561.18,1479.84,22.9581,11510220409.0,1196.0,99.2,140.1895389,21.4565
2023-07-07,6187.09,1479.84,28.3161,11510220409.0,1196.0,99.2,140.1895389,26.0452
2023-07-08,7470.1,1479.84,29.4979,11510220409.0,1196.0,99.2,140.1895389,26.9545
2023-07-09,8337.67,1479.84,28.7368,11510220409.0,1196.0,99.2,140.1895389,26.7701
2023-07-10,8337.67,1479.84,28.7368,11510220409.0,1196.0,99.2,140.1895389,26.7701
2023-07-11,7844.8,1479.84,30.5031,11510220409.0,1196.0,99.2,140.1895389,28.3884
2023-07-12,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-13,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-14,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-15,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-16,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-17,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-18,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-19,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-20,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-21,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-22,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-23,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-24,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-25,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-26,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-27,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-28,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-29,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-30,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-07-31,7978.82,1479.84,31.1547,11510220409.0,1196.0,99.2,140.1895389,28.8793
2023-08-01,7978.82,1614.31,31.1547,11947306760.0,1291.0,99.2,140.80176836,28.8793
2023-08-02,7978.82,1614.31,20.1606,11947306760.0,1291.0,99.2,140.80176836,18.8087
2023-08-03,5438.38,1614.31,20.1549,11947306760.0,1291.0,99.2,140.80176836,18.8907
2023-08-04,5438.38,1614.31,20.1549,11947306760.0,1291.0,99.2,140.80176836,18.8907
2023-08-05,4561.94,1614.31,21.4749,11947306760.0,1291.0,99.2,140.80176836,19.4747
2023-08-06,5554.0,1614.31,24.6248,11947306760.0,1291.0,99.2,140.80176836,23.021
2023-08-07,5554.0,1614.31,24.6248,11947306760.0,1291.0,99.2,140.80176836,23.021
2023-08-08,7412.2,1614.31,29.6034,11947306760.0,1291.0,99.2,140.80176836,26.9651
2023-08-09,8325.3,1614.31,28.7117,11947306760.0,1291.0,99.2,140.80176836,26.8048
2023-08-10,8325.3,1614.31,28.7117,11947306760.0,1291.0,99.2,140.80176836,26.8048
2023-08-11,7860.88,1614.31,30.3973,11947306760.0,1291.0,99.2,140.80176836,28.4353
2023-08-12,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-13,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-14,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-15,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-16,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-17,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-18,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-19,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-20,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-21,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-22,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-23,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-24,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-25,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-26,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-27,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-28,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-29,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-30,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-08-31,7913.76,1614.31,31.1103,11947306760.0,1291.0,99.2,140.80176836,28.874
2023-09-01,5170.97,1691.04,19.704,12374659285.0,1276.0,99.3,141.15167927,18.7498
2023-09-02,5170.97,1691.04,20.2127,12374659285.0,1276.0,99.3,141.15167927,18.81
2023-09-03,5446.22,1691.04,19.9323,12374659285.0,1276.0,99.3,141.15167927,18.9135
2023-09-04,5446.22,1691.04,19.9323,12374659285.0,1276.0,99.3,141.15167927,18.9135
2023-09-05,4536.2,1691.04,21.5141,12374659285.0,1276.0,99.3,141.15167927,19.4837
2023-09-06,5626.49,1691.04,25.0103,12374659285.0,1276.0,99.3,141.15167927,23.3212
2023-09-07,5626.49,1691.04,25.0103,12374659285.0,1276.0,99.3,141.15167927,23.3212
2023-09-08,7600.65,1691.04,29.6024,12374659285.0,1276.0,99.3,141.15167927,26.982
2023-09-09,7600.65,1691.04,29.6024,12374659285.0,1276.0,99.3,141.15167927,26.982
2023-09-10,8193.44,1691.04,29.0769,12374659285.0,1276.0,99.3,141.15167927,27.558
2023-09-11,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-12,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-13,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-14,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-15,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-16,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-17,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-18,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-19,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-20,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-21,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-22,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-23,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-24,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-25,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-26,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-27,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-28,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-29,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-09-30,7841.46,1691.04,30.3965,12374659285.0,1276.0,99.3,141.15167927,28.4767
2023-10-01,4987.99,1749.11,20.0269,12789135293.0,1265.0,99.3,141.09756461,18.7538
2023-10-02,4987.99,1749.11,20.2313,12789135293.0,1265.0,99.3,141.09756461,18.8109
2023-10-03,5384.56,1749.11,19.9895,12789135293.0,1265.0,99.3,141.09756461,18.9295
2023-10-04,5092.31,1749.11,20.9964,12789135293.0,1265.0,99.3,141.09756461,19.2332
2023-10-05,4494.48,1749.11,21.4008,12789135293.0,1265.0,99.3,141.09756461,19.4909
2023-10-06,4494.48,1749.11,21.4008,12789135293.0,1265.0,99.3,141.09756461,19.4909
2023-10-07,6270.41,1749.11,28.337,12789135293.0,1265.0,99.3,141.09756461,26.0381
2023-10-08,7441.5,1749.11,29.6279,12789135293.0,1265.0,99.3,141.09756461,26.9892
2023-10-09,7441.5,1749.11,29.6279,12789135293.0,1265.0,99.3,141.09756461,26.9892
2023-10-10,8442.79,1749.11,29.127,12789135293.0,1265.0,99.3,141.09756461,27.6559
2023-10-11,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-12,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-13,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-14,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-15,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-16,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-17,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-18,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-19,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-20,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-21,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-22,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-23,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-24,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-25,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-26,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-27,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-28,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-29,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-30,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-10-31,7771.34,1749.11,30.463,12789135293.0,1265.0,99.3,141.09756461,28.4759
2023-11-01,4728.88,1806.5,20.1386,13049971609.0,1244.0,99.4,140.81323333,18.7555
2023-11-02,4728.88,1806.5,20.1386,13049971609.0,1244.0,99.4,140.81323333,18.7555
2023-11-03,4728.88,1806.5,20.1386,13049971609.0,1244.0,99.4,140.81323333,18.7555
2023-11-04,5124.25,1806.5,20.981,13049971609.0,1244.0,99.4,140.81323333,19.238
2023-11-05,4848.01,1806.5,21.3821,13049971609.0,1244.0,99.4,140.81323333,19.5134
2023-11-06,4848.01,1806.5,21.3821,13049971609.0,1244.0,99.4,140.81323333,19.5134
2023-11-07,6362.93,1806.5,28.5515,13049971609.0,1244.0,99.4,140.81323333,26.0564
2023-11-08,7714.38,1806.5,29.7365,13049971609.0,1244.0,99.4,140.81323333,26.9978
2023-11-09,8146.49,1806.5,28.7034,13049971609.0,1244.0,99.4,140.81323333,26.8087
2023-11-10,8330.64,1806.5,29.297,13049971609.0,1244.0,99.4,140.81323333,27.6791
2023-11-11,8330.64,1806.5,29.297,13049971609.0,1244.0,99.4,140.81323333,27.6791
2023-11-12,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-13,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-14,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-15,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-16,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-17,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-18,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-19,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-20,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-21,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-22,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-23,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-24,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-25,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-26,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-27,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-28,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-29,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-11-30,7728.44,1806.5,31.1567,13049971609.0,1244.0,99.4,140.81323333,28.8974
2023-12-01,4970.71,1859.38,20.1528,13665141252.0,1443.0,99.5,140.67336068,18.7581
2023-12-02,4970.71,1859.38,20.1528,13665141252.0,1443.0,99.5,140.67336068,18.7581
2023-12-03,4970.71,1859.38,20.1528,13665141252.0,1443.0,99.5,140.67336068,18.7581
2023-12-04,5146.11,1859.38,21.0043,13665141252.0,1443.0,99.5,140.67336068,19.2619
2023-12-05,4795.61,1859.38,21.3534,13665141252.0,1443.0,99.5,140.67336068,19.5389
2023-12-06,5588.98,1859.38,25.2323,13665141252.0,1443.0,99.5,140.67336068,23.4314
2023-12-07,6342.05,1859.38,28.6913,13665141252.0,1443.0,99.5,140.67336068,26.0721
2023-12-08,6342.05,1859.38,28.6913,13665141252.0,1443.0,99.5,140.67336068,26.0721
2023-12-09,8159.9,1859.38,28.797,13665141252.0,1443.0,99.5,140.67336068,26.8414
2023-12-10,8259.27,1859.38,29.3644,13665141252.0,1443.0,99.5,140.67336068,27.6894
2023-12-11,8259.27,1859.38,29.3644,13665141252.0,1443.0,99.5,140.67336068,27.6894
2023-12-12,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-13,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-14,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-15,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-16,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-17,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-18,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-19,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-20,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-21,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-22,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-23,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-24,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-25,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-26,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
2023-12-27,7748.85,1859.38,31.1556,13665141252.0,1443.0,99.5,140.67336068,28.9396
